,Nombre,diagnostico,Id_Estado_Activo_fixed,time,max_mms,machine
0,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.  El comportamiento es similar al de la anterior inspección.",2.0,2019-06-18 12:38:26.205,9.2617,S3-M38
1,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.  El comportamiento es similar al de la anterior inspección.",2.0,2019-06-18 12:38:41.249,6.4828,S3-M38
2,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.  El comportamiento es similar al de la anterior inspección.",2.0,2019-06-18 12:38:57.866,7.4407,S3-M38
3,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.  El comportamiento es similar al de la anterior inspección.",2.0,2019-06-18 12:39:08.660,6.9886,S3-M38
4,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.  El comportamiento es similar al de la anterior inspección.",2.0,2019-06-18 12:39:20.397,7.3701,S3-M38
5,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.  El comportamiento es similar al de la anterior inspección.",2.0,2019-06-18 12:39:31.924,6.5928,S3-M38
6,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.  El comportamiento es similar al de la anterior inspección.",2.0,2019-06-18 12:39:43.118,6.9445,S3-M38
7,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.  El comportamiento es similar al de la anterior inspección.",2.0,2019-06-18 12:39:57.286,3.4924,S3-M38
8,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.  El comportamiento es similar al de la anterior inspección.",2.0,2019-06-18 12:40:08.355,8.7546,S3-M38
9,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente de los rodamientos del ventilador.  El comportamiento es similar al de la anterior inspección.",2.0,2019-06-18 12:40:19.785,6.1928,S3-M38
10,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Existe un aumento de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2019-06-18 12:40:41.530,10.882,S3-M35
11,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Existe un aumento de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2019-06-18 12:40:52.775,5.9485,S3-M35
12,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Existe un aumento de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2019-06-18 12:41:03.966,6.7364,S3-M35
13,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Existe un aumento de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2019-06-18 12:41:15.194,6.5693,S3-M35
14,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Existe un aumento de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2019-06-18 12:41:25.555,8.6779,S3-M35
15,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Existe un aumento de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2019-06-18 12:41:35.765,10.338,S3-M35
16,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Existe un aumento de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2019-06-18 12:41:48.686,16.404,S3-M35
17,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Existe un aumento de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2019-06-18 12:42:04.145,6.6688,S3-M35
18,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Existe un aumento de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2019-06-18 12:42:16.435,15.323,S3-M35
19,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Existe un aumento de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2019-06-18 12:42:33.056,8.6644,S3-M35
20,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-06-18 12:44:14.335,7.1614,S2-M15
21,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-06-18 12:44:24.955,7.0298,S2-M15
22,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-06-18 12:44:36.956,6.9356,S2-M15
23,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-06-18 12:44:49.415,8.5729,S2-M15
24,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-06-18 12:45:00.766,7.2017,S2-M15
25,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-06-18 12:45:12.702,6.8734,S2-M15
26,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-06-18 12:45:23.965,6.3727,S2-M15
27,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-06-18 12:45:36.344,3.4301,S2-M15
28,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-06-18 12:45:51.125,6.1615,S2-M15
29,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2019-06-18 12:46:02.165,3.8206,S2-M15
30,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.",2.0,2019-06-18 12:46:37.215,18.715,S2-M26
31,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.",2.0,2019-06-18 12:46:48.505,10.362,S2-M26
32,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.",2.0,2019-06-18 12:47:02.518,15.337,S2-M26
33,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.",2.0,2019-06-18 12:47:16.606,13.657,S2-M26
34,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.",2.0,2019-06-18 12:47:27.966,13.06,S2-M26
35,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.",2.0,2019-06-18 12:47:39.711,9.5754,S2-M26
36,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.",2.0,2019-06-18 12:47:54.959,15.914,S2-M26
37,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.",2.0,2019-06-18 12:48:06.545,6.3043,S2-M26
38,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.",2.0,2019-06-18 12:48:22.116,13.386,S2-M26
39,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Existe un aumento moderado de las amplitudes.",2.0,2019-06-18 12:48:43.095,9.4769,S2-M26
40,S2-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 12:49:19.216,37.757,S2-M30
41,S2-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 12:50:07.995,14.509,S2-M30
42,S2-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2019-06-18 12:50:21.416,9.8727,S2-M30
43,S2-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2019-06-18 12:50:33.642,7.5043,S2-M30
44,S2-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 12:50:44.725,24.297,S2-M30
45,S2-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 12:50:57.844,13.037,S2-M30
46,S2-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 12:51:09.395,13.849,S2-M30
47,S2-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 12:51:21.926,15.283,S2-M30
48,S2-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2019-06-18 12:51:32.834,6.7952,S2-M30
49,S2-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 12:51:44.345,20.624,S2-M30
50,S2-Ventilador M35, Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.,2.0,2019-06-18 12:52:04.396,5.8671,S2-M35
51,S2-Ventilador M35, Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.,2.0,2019-06-18 12:52:13.916,5.81,S2-M35
52,S2-Ventilador M35, Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.,2.0,2019-06-18 12:52:25.063,5.4508,S2-M35
53,S2-Ventilador M35, Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.,2.0,2019-06-18 12:52:36.672,7.1545,S2-M35
54,S2-Ventilador M35, Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.,2.0,2019-06-18 12:52:47.756,6.9303,S2-M35
55,S2-Ventilador M35, Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.,2.0,2019-06-18 12:53:01.545,7.7893,S2-M35
56,S2-Ventilador M35, Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.,2.0,2019-06-18 12:53:15.003,10.968,S2-M35
57,S2-Ventilador M35, Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.,2.0,2019-06-18 12:53:29.245,3.1597,S2-M35
58,S2-Ventilador M35, Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.,2.0,2019-06-18 12:53:38.666,5.012,S2-M35
59,S2-Ventilador M35, Ventilador: Las amplitudes de los indicadores de degradación mecánica de rodamientos siguen en ascenso. En la próxima inspección se confirmará la necesidad de intervenir en el activo.,2.0,2019-06-18 12:53:52.468,6.5518,S2-M35
60,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-06-18 12:54:27.975,3.8217,S2-M42
61,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-06-18 12:54:38.185,3.4175,S2-M42
62,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-06-18 12:54:49.505,3.4479,S2-M42
63,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-06-18 12:55:01.246,4.8855,S2-M42
64,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-06-18 12:55:12.785,3.9749,S2-M42
65,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-06-18 12:55:24.096,3.7936,S2-M42
66,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-06-18 12:55:35.237,4.8883,S2-M42
67,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-06-18 12:55:48.536,5.2829,S2-M42
68,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-06-18 12:56:00.396,7.0864,S2-M42
69,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos.",2.0,2019-06-18 12:56:12.727,3.1634,S2-M42
70,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2019-06-18 12:56:59.925,20.147,S1-M30
71,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2019-06-18 12:57:10.718,5.242,S1-M30
72,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2019-06-18 12:57:22.726,7.6129,S1-M30
73,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2019-06-18 12:57:34.386,9.0738,S1-M30
74,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2019-06-18 12:57:45.185,16.61,S1-M30
75,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2019-06-18 12:57:56.662,11.62,S1-M30
76,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2019-06-18 12:58:12.642,11.173,S1-M30
77,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2019-06-18 12:58:25.035,8.4672,S1-M30
78,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2019-06-18 12:58:36.524,9.1003,S1-M30
79,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Existe un leve aumento de las amplitudes de las medidas en aceleración, asociadas a una degradación de rodamientos.",2.0,2019-06-18 12:58:48.225,14.124,S1-M30
80,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",2.0,2019-06-18 15:54:59.778,10.591,S4-73-M1
81,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,2019-06-18 15:55:11.890,8.376,S4-73-M1
82,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,2019-06-18 15:55:23.225,6.7636,S4-73-M1
83,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",3.0,2019-06-18 15:55:34.196,7.4081,S4-73-M1
84,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",2.0,2019-06-18 15:55:44.886,12.555,S4-73-M1
85,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",2.0,2019-06-18 15:55:56.650,13.532,S4-73-M1
86,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",2.0,2019-06-18 15:56:08.713,15.682,S4-73-M1
87,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",2.0,2019-06-18 15:56:22.416,6.4654,S4-73-M1
88,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",2.0,2019-06-18 15:56:34.515,6.6762,S4-73-M1
89,S4-Ventilador 73 M1," Motor: Activo en buen estado.
 Ventilador: Existe un aumento significativo en los indicadores de degradación de rodamientos.",2.0,2019-06-18 15:56:47.867,14.913,S4-73-M1
90,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 16:00:05.638,33.066,S4-74-M2
91,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2019-06-18 16:00:16.077,9.8201,S4-74-M2
92,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2019-06-18 16:00:32.811,9.1564,S4-74-M2
93,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 16:00:42.265,13.499,S4-74-M2
94,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 16:00:52.306,10.374,S4-74-M2
95,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 16:01:02.825,10.74,S4-74-M2
96,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 16:01:14.426,37.884,S4-74-M2
97,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 16:01:27.155,16.648,S4-74-M2
98,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 16:01:38.606,13.83,S4-74-M2
99,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2019-06-18 16:01:52.357,9.1353,S4-74-M2
100,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 16:02:03.355,15.856,S4-74-M2
101,S4-Ventilador 74 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 16:02:14.945,21.151,S4-74-M2
102,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",2.0,2019-06-18 16:03:03.117,21.003,S4-62-M1
103,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,2019-06-18 16:03:13.735,6.3051,S4-62-M1
104,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,2019-06-18 16:03:31.889,9.3539,S4-62-M1
105,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,2019-06-18 16:03:41.786,6.7388,S4-62-M1
106,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",2.0,2019-06-18 16:03:52.126,13.291,S4-62-M1
107,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,2019-06-18 16:04:04.136,6.3807,S4-62-M1
108,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",2.0,2019-06-18 16:04:18.209,9.2687,S4-62-M1
109,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,2019-06-18 16:04:30.725,5.9124,S4-62-M1
110,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",2.0,2019-06-18 16:04:46.337,10.945,S4-62-M1
111,S4-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  ",1.0,2019-06-18 16:04:57.345,5.117,S4-62-M1
112,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:05:29.854,33.045,S5-62-M1
113,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:05:42.350,14.142,S5-62-M1
114,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:05:48.486,12.95,S5-62-M1
115,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:06:00.034,9.1293,S5-62-M1
116,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:06:10.146,6.489,S5-62-M1
117,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:06:21.615,17.007,S5-62-M1
118,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:06:34.576,6.6288,S5-62-M1
119,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:06:45.702,7.1072,S5-62-M1
120,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:06:58.226,4.7786,S5-62-M1
121,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:07:08.826,7.2863,S5-62-M1
122,S5-Ventilador Extracción 62 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una degradación mecánica incipiente de rodamientos. Si en la siguiente inspección se mantiene el comportamiento se pasa el estado a BUENO.",2.0,2019-06-18 16:07:20.650,6.532,S5-62-M1
123,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea. Existe un aumento de las amplitudes.",2.0,2019-06-18 16:07:42.692,17.531,S5-78-M1
124,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea. Existe un aumento de las amplitudes.",2.0,2019-06-18 16:07:51.956,5.4691,S5-78-M1
125,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea. Existe un aumento de las amplitudes.",2.0,2019-06-18 16:08:04.545,7.5136,S5-78-M1
126,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea. Existe un aumento de las amplitudes.",2.0,2019-06-18 16:08:15.017,5.331,S5-78-M1
127,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea. Existe un aumento de las amplitudes.",2.0,2019-06-18 16:08:28.265,18.309,S5-78-M1
128,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea. Existe un aumento de las amplitudes.",2.0,2019-06-18 16:08:42.106,13.312,S5-78-M1
129,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea. Existe un aumento de las amplitudes.",2.0,2019-06-18 16:08:53.047,13.474,S5-78-M1
130,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea. Existe un aumento de las amplitudes.",2.0,2019-06-18 16:09:09.046,3.3092,S5-78-M1
131,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea. Existe un aumento de las amplitudes.",2.0,2019-06-18 16:09:21.019,7.9986,S5-78-M1
132,S5-Ventilador 78 M1," Motor: Activo en buen estado. 
 Ventilador: Se detectan síntomas de una posible degradación incipiente del rodamiento lado opuesto polea. Existe un aumento de las amplitudes.",2.0,2019-06-18 16:09:33.256,11.809,S5-78-M1
133,S5-Ventilador 76 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",2.0,2019-06-18 16:09:57.796,22.433,S5-76-M2
134,S5-Ventilador 76 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2019-06-18 16:10:09.707,6.2795,S5-76-M2
135,S5-Ventilador 76 M2," Motor: Activo en buen estado.
 Ventilador: Se mantiene los niveles de vibración por encima de la normalidad.",1.0,2019-06-18 16:10:22.486,8.3878,S5-76-M2
