time,machine,point,max_mms,rms_mms,max_acc,med_acc,rms_acc,kur_acc,cf_acc,num_peaks,a_range,b_range,c_range,d_range,e_range,f_range,g_range,h_range,i_range,j_range,max_dem,rms_dem,Nombre,diagnostico,Id_Estado_Activo,Id_Estado_Activo_fixed,prev_diag,pct_change_acc,mean_mms_prev,element_type,labeled
2020-10-14 08:37:05.045,S3-M24,M-LA-V,19.073,9.462287125549503,0.9729,0.5115571333522716,0.3183847275631848,0.4825863802504742,3.055737024342425,1.0,0.24809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88638,0.2441791170346423,S3-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.06081668114682892,0.9139279095161081,M,True
2020-10-14 08:37:14.005,S3-M24,M-LA-A,30.307,18.933823280173268,1.1442,0.6820752930009015,0.522997436651468,1.3219213444645563,2.1877736291134235,1.0,0.50779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28143,0.1055671844063017,S3-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.15271859038293,0.9848396402081334,M,True
2020-10-14 08:37:25.164,S3-M24,V-LA-H,11.973,4.754743688117904,2.5809,0.5858723745057317,0.4352608458220204,0.6109590221646273,5.929547821205444,2.0,0.30014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6779,1.5675456658966276,S3-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.017249257482293667,0.5647151001177583,V,True
2020-10-14 08:37:56.960,S3-M24,V-LOA-V,14.283,5.477534266707194,3.1496,0.6483313420256146,0.5311328098381422,0.3545467612157935,5.929966934183207,2.0,0.26933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7017,1.505332536639128,S3-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.9474432696469424,1.456137411259419,V,True
2020-10-14 08:38:07.764,S3-M24,V-LOA-A,20.496,12.56906047620348,1.4448,0.5799448636912607,0.3982880181111995,0.7770618048097475,3.627525645515705,1.0,0.33746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5224,0.5836531692762024,S3-Ventilador M24,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.29916374426760184,1.023833947036496,V,True
2020-10-14 08:38:21.444,S3-M26,M-LOA-H,18.205,9.349707330522046,0.73258,0.4840689090824098,0.2750071983331905,0.9259706100911328,2.6638575442393617,1.0,0.24122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29826,0.1285132243799462,S3-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.020706618364591534,1.0636611755233583,M,True
2020-10-14 08:38:30.394,S3-M26,M-LOA-V,11.387,5.3759110695034265,0.62954,0.3884128848169134,0.184545188306119,0.3751314399150072,3.411305414019977,1.0,0.13756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34593,0.1436321829959954,S3-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.30572588115929245,0.5318116747999423,M,True
2020-10-14 08:38:41.453,S3-M26,M-LA-H,16.548,7.30285679797038,0.85894,0.463129604713107,0.2601355050172526,0.5197912366985142,3.301894525866562,1.0,0.17668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42792,0.1838234275281002,S3-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.009696201072231458,0.8598697567079975,M,True
2020-10-14 08:38:50.455,S3-M26,M-LA-V,11.063,5.030103279874444,0.82983,0.4652461585409485,0.2686957258454892,0.2758988590793381,3.0883632308955504,2.0,0.12636,0.14416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7816,0.3588623647471759,S3-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.15779805340451236,1.0229618681427535,M,True
2020-10-14 08:38:59.961,S3-M26,M-LA-A,15.758,8.988385356926894,0.5937,0.4721740476760959,0.2527913623600983,1.2624120221444777,2.348577081341416,1.0,0.23622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15866,0.0680428931925454,S3-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.3242889498423682,1.1993635753023755,M,True
2020-10-14 08:39:11.484,S3-M26,V-LA-H,12.175,4.968263927723613,2.6969,0.7544179650992234,0.7090399502842966,0.074798927906631,3.803593858031062,7.0,0.22727,0.0,0.0,0.0,0.1636699999999999,0.2003599999999999,0.12577,0.0,0.0,0.0,4.0798,1.6555438330983847,S3-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.08390230646421426,1.0281560915656403,V,True
2020-10-14 08:39:21.545,S3-M26,V-LA-V,13.961,5.177409878046395,3.9108,0.8782847969595697,0.9725826872972282,0.1172089529458402,4.021046283342726,8.0,0.27595,0.0,0.0,0.11834,0.12433,0.30626,0.27732,0.0,0.0,0.0,4.8042,2.304060797162154,S3-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.1576579243384051,1.1718172124374042,V,True
2020-10-14 08:39:41.894,S3-M26,V-LOA-V,14.12,6.5844359688011,3.7962,0.9377540261312616,1.1055623080570904,0.0519037208106403,3.433727771229305,12.0,0.38612,0.0,0.0,0.09012,0.0806,0.91919,0.30857,0.0,0.0,0.0,4.6377,2.1670054687467823,S3-Ventilador M26,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.06763787721123826,0.874591660269534,V,True
2020-10-14 08:40:08.475,S3-M27,M-LOA-H,11.873,5.288013887956446,0.58679,0.3884829565995906,0.1838727179827708,0.4374824977681575,3.1912836577255748,1.0,0.13794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28315,0.133177096487499,S3-Ventilador M27,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.1134093827906626,0.7918014123651057,M,True
2020-10-14 08:40:43.009,S3-M27,M-LA-A,11.409,5.297128304114449,0.49737,0.3782482334052847,0.1733279322479884,0.6001646901989184,2.869531722610001,1.0,0.12928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18135,0.07299490060311,S3-Ventilador M27,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.22812980120117332,0.9107823748920035,M,True
2020-10-14 08:40:52.854,S3-M27,V-LA-H,10.71,4.5432604705723785,3.4573,0.7553536421808393,0.7341793866433858,0.7772031524000709,4.70906710661889,10.0,0.10359,0.0,0.0,0.0,0.0,0.28771,0.30058,0.0,0.24986,0.09956,6.0828,2.78865559892902,S3-Ventilador M27,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.6418768105618085,0.8547633922495734,V,True
2020-10-14 08:41:02.734,S3-M27,V-LA-V,12.287,5.166290483566043,3.1336,0.7578019208346619,0.7341969936824091,0.3866652847191756,4.268064330096533,7.0,0.21408,0.0,0.0,0.0,0.0,0.74813,0.10153,0.0,0.0,0.0,4.3892,1.9300761396454984,S3-Ventilador M27,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.19827157661274897,0.8870187056291874,V,True
2020-10-14 08:41:21.960,S3-M27,V-LOA-V,10.152,3.4339049340162124,3.5126,0.7303840826600242,0.6740491770344652,0.3565874175217609,5.2111924762729815,6.0,0.44323,0.0,0.0,0.0,0.13639,0.31866,0.0,0.0,0.0,0.0,2.5199,1.1690884969073094,S3-Ventilador M27,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.6593131465822666,0.8310239573141116,V,True
2020-10-14 08:43:34.714,S3-M30,M-LOA-H,12.468,5.494545844509368,0.68868,0.4163714748612409,0.2149179585918612,0.3030877331169272,3.204385545592465,1.0,0.13835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53864,0.1785511300520568,S3-Ventilador M30,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.1872769588828549,0.8372238654428327,M,True
2020-10-14 08:43:55.196,S3-M30,M-LA-H,11.651,3.786088271041865,0.69629,0.3831876908206791,0.1828313201339859,0.0895486625839177,3.808373748489764,1.0,0.08565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37017,0.1380677360756142,S3-Ventilador M30,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.026344860375036805,0.7666384822574211,M,True
2020-10-14 08:44:12.454,S3-M30,M-LA-A,10.509,5.853602735196004,0.49435,0.3865350937005712,0.1768197719821122,0.8282389548739921,2.795784625545216,1.0,0.15574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24763,0.1060031233444845,S3-Ventilador M30,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.1708180278099264,0.8834232073221955,M,True
2020-10-14 08:45:12.645,S3-M32,M-LOA-H,9.2295,3.782614440861798,0.55916,0.368145896849588,0.167620051053377,0.2360896528847074,3.3358777573808327,1.0,0.09621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38921,0.1621934894125724,S3-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.04844885387063291,1.0301515864783213,M,True
2020-10-14 08:45:21.033,S3-M32,M-LOA-V,7.4741,2.6183954545842245,0.58545,0.3795059928169572,0.1793524786534418,0.1900647715083723,3.264242593107676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3688,0.1719524690113468,S3-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.23218665162821805,0.8464685078998375,M,True
2020-10-14 08:45:30.644,S3-M32,M-LA-H,7.3351,3.0670030763392804,1.1236,0.4683244422439694,0.2741916563277516,0.0618360714483068,4.097863571227414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1045,0.4113689530661987,S3-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,0.06846709775580062,0.8925041678157128,M,True
2020-10-14 08:45:38.514,S3-M32,M-LA-V,10.084,3.845535231349197,1.4122,0.535946553768278,0.3658440316727155,0.3617603139213741,3.860114906188645,2.0,0.09515,0.0,0.09391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3224,0.5089609789315906,S3-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,1,0.08597354660104584,0.8758972206297363,M,True
2020-10-14 08:45:48.634,S3-M32,M-LA-A,9.0233,3.947736790890941,0.63085,0.3536290701951826,0.1530194142472126,0.3191335776492123,4.122679485498628,1.0,0.10585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37791,0.115950119421466,S3-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.1450506857483601,0.9969540170533461,M,True
2020-10-14 08:46:00.013,S3-M32,V-LA-H,6.6369,2.056476657433989,2.2149,0.6551645459542135,0.5421569074122112,0.1415879693128294,4.085348668842051,5.0,0.12278,0.0,0.0,0.22779,0.1801,0.0,0.0,0.0,0.0,0.0,2.3835,1.1193420222378243,S3-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.06311069751702547,0.9032279588726815,V,True
2020-10-14 08:46:09.274,S3-M32,V-LA-V,7.2424,2.9120156332967584,2.9985,0.6911246831337445,0.599075222462938,0.142923851887792,5.00521451658853,6.0,0.09596,0.1007,0.0,0.21333,0.16285,0.09528,0.0,0.0,0.0,0.0,2.804,1.2009890990799523,S3-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,0.07066342926515734,0.901368738973241,V,True
2020-10-14 08:46:21.074,S3-M32,V-LOA-H,3.8687,1.2787805950548716,2.1629,0.6301443432345853,0.4979969617280497,0.0724931766323231,4.343199188394114,4.0,0.0,0.0,0.0,0.27293,0.18578,0.0,0.0,0.0,0.0,0.0,2.2924,1.0659822213318473,S3-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,0,1,-0.09657073639363434,2.833581101547846,V,True
2020-10-14 08:46:30.315,S3-M32,V-LOA-V,10.222,3.7784737697205126,2.3418,0.7399737775125886,0.6823753717480834,0.1219223802506377,3.431835463230253,7.0,0.5761400000000001,0.0,0.0,0.08919,0.17481,0.20159,0.0,0.0,0.0,0.0,2.9241,1.325585410990693,S3-Ventilador M32,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,1,0.0924103186080143,0.8512378957412455,V,True
2020-10-14 08:47:35.165,S3-M33,M-LA-A,10.394,4.055023193277564,0.40057,0.3091719819988949,0.1166250986863613,0.4437635649742737,3.434680909271929,1.0,0.08521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15425,0.0693134130612773,S3-Ventilador M33,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.14371526293287729,0.928907598387302,M,True
2020-10-14 08:47:44.165,S3-M33,V-LA-H,12.938,4.901180786026176,1.5662,0.5802650203971323,0.4236094141809781,0.1411497108705441,3.6972738271838175,4.0,0.16415,0.0,0.0,0.09494,0.17736,0.0,0.0,0.0,0.0,0.0,2.8753,1.4907411053042492,S3-Ventilador M33,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.3863574031265916,1.005900150660458,V,True
2020-10-14 08:47:54.584,S3-M33,V-LA-V,10.76,4.692202233115856,2.1477,0.6315894827007517,0.501582078585102,0.1489320412399699,4.281851548720367,1.0,0.17443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6566,1.6832537545006594,S3-Ventilador M33,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.12606307222787394,0.957604739364553,V,True
2020-10-14 08:49:40.525,S3-M35,V-LA-H,10.242,4.244572778906363,2.833,0.6651204302737799,0.5683801438727355,0.770306877712351,4.984340200023472,1.0,0.09556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6336,2.065760757861456,S3-Ventilador M35,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.45985777594558397,1.106390811364359,V,True
2020-10-14 08:49:49.864,S3-M35,V-LA-V,10.227,4.626388643776222,2.6407,0.733252543952553,0.6853257249439201,0.342781528778461,3.8532042558537936,3.0,0.11161,0.0,0.0,0.38866,0.0,0.0,0.0,0.0,0.0,0.0,3.2336,1.233934328315177,S3-Ventilador M35,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,0.171561668145519,1.1272297315552238,V,True
2020-10-14 08:50:39.444,S3-M36,M-LOA-H,5.9017,2.711545702406581,0.39819,0.3176116180062973,0.1254031224544496,0.219959199280133,3.175279787348479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32941,0.150119287649879,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,1,1,-0.24784661881375136,1.204592636052772,M,True
2020-10-14 08:50:59.484,S3-M36,M-LA-H,3.7626,1.3860069264382802,0.34936,0.291224390303787,0.1062995719304764,0.1251083157691903,3.2865607420177887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39237,0.1517764644764756,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,1,1,-0.7075261615738803,1.2861769588053713,M,True
2020-10-14 08:51:08.175,S3-M36,M-LA-V,8.4237,3.010345976675116,0.4175,0.3146374362795911,0.1233608008054674,0.1495241986022284,3.384381402147125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38369,0.14747301577724,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,1,1,-0.20298570146803363,1.0913470437445116,M,True
2020-10-14 08:51:18.284,S3-M36,M-LA-A,9.7298,4.809998654737041,0.3632,0.3280942433501863,0.1265169489608615,0.8749738473523587,2.8707616092793806,1.0,0.12003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18548,0.0829810641299182,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,1,1,-0.46354720548268935,0.9626732339232273,M,True
2020-10-14 08:51:29.564,S3-M36,V-LA-H,12.037,4.979016657016852,3.4401,0.7707731317989263,0.7483939703741818,0.1211664898641649,4.596643126721104,14.0,0.10901,0.21194,0.0,0.37299,0.26987,0.3537,0.21286,0.0,0.0,0.0,3.2427,1.39331619931269,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,1,1,0.009596759992956505,1.0951847980146154,V,True
2020-10-14 08:51:44.344,S3-M36,V-LA-V,5.6978,1.922914982522923,3.0793,0.7802566591202938,0.7658550581740238,0.0280322294893804,4.0207346901145575,10.0,0.0,0.0,0.10301,0.30558,0.42935,0.21586,0.10925,0.0,0.0,0.0,2.7575,1.3419601504143472,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,1,1,-0.24224229150773924,2.435142208493762,V,True
2020-10-14 08:51:53.214,S3-M36,V-LOA-H,7.3545,2.4005591560756327,4.2512,0.9386563409035062,1.1057644502938695,0.0899177418621404,3.844580099197613,13.0,0.12382,0.0,0.0,0.32411,0.0,0.42227,0.95423,0.0,0.14212,0.0,4.6663,1.9715404670775725,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,1,1,0.078218524906158,0.7362031477709664,V,True
2020-10-14 08:52:06.216,S3-M36,V-LOA-V,5.1514,1.9140088894821388,3.4741,0.8521317929342249,0.9175393159457468,0.1010821916567832,3.7863227652747473,14.0,0.0,0.0,0.0,0.29652,0.09765,0.7916,0.58142,0.08681,0.0,0.0,3.9049,1.7394218251646758,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,1,1,-0.29136155022947474,1.216996369224087,V,True
2020-10-14 08:52:18.504,S3-M36,V-LOA-A,5.9157,2.265908183032133,2.2406,0.659593225144293,0.5456901757069537,0.015962182484523,4.105992923726826,4.0,0.08583,0.0,0.0,0.10325,0.0,0.25314,0.0,0.0,0.0,0.0,2.0483,0.998586071712662,S3-Ventilador M36,Motor: Activo en buen estado.  Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera. Sin cambios significativos.,2.0,1,1,0.09143163329923532,1.1432838313948475,V,True
2020-10-14 08:52:33.324,S3-M38,M-LOA-H,9.164,3.751317151599651,0.50051,0.360388892460067,0.1615348298934356,0.2211963061192103,3.0984648965810413,2.0,0.17191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29319,0.1299707636160363,S3-Ventilador M38,Motor: Activo en buen estado   Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Desde mantenimiento se va a dejar evolucionar el fallo para optimizar las órdenes lanzadas de predictivo.,2.0,1,1,-0.06065724527522853,1.0439391036525443,M,True
2020-10-14 08:52:44.054,S3-M38,M-LOA-V,7.6447,2.4808923447052504,1.0886,0.3934295012590407,0.1915169512698707,0.5638933953604051,5.684092153628895,1.0,0.13567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50047,0.1305195469285663,S3-Ventilador M38,Motor: Activo en buen estado   Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Desde mantenimiento se va a dejar evolucionar el fallo para optimizar las órdenes lanzadas de predictivo.,2.0,1,1,0.8414019418789538,0.8662624100539006,M,True
2020-10-14 08:52:53.634,S3-M38,M-LA-H,8.2747,3.1495777760246906,0.96733,0.4468568792763972,0.2499284536997294,0.0649343034559555,3.8704276591179,1.0,0.0,0.15481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84233,0.3034458700883093,S3-Ventilador M38,Motor: Activo en buen estado   Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Desde mantenimiento se va a dejar evolucionar el fallo para optimizar las órdenes lanzadas de predictivo.,2.0,1,1,-0.14099103099191912,0.9811872074646157,M,True
2020-10-14 08:53:02.685,S3-M38,M-LA-V,9.8449,4.019297813695058,0.67758,0.4082418761510869,0.2070390947375486,0.2053187271446641,3.272715236989074,2.0,0.09348,0.13648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60619,0.2559968485549665,S3-Ventilador M38,Motor: Activo en buen estado   Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Desde mantenimiento se va a dejar evolucionar el fallo para optimizar las órdenes lanzadas de predictivo.,2.0,1,1,-0.3290622833943956,0.7574497094079818,M,True
2020-10-14 08:53:11.814,S3-M38,M-LA-A,10.383,4.910451549604455,0.51636,0.3740265832929066,0.1703662524210034,0.528030723890963,3.030881953803787,1.0,0.12228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33264,0.1164206518123383,S3-Ventilador M38,Motor: Activo en buen estado   Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Desde mantenimiento se va a dejar evolucionar el fallo para optimizar las órdenes lanzadas de predictivo.,2.0,1,1,-0.27415341795639514,0.8236090247411901,M,True
2020-10-14 08:53:21.562,S3-M38,V-LA-H,6.6973,2.356386863573193,4.0729,0.9248365485865936,1.0834557847565296,0.1426772680541992,3.759175092609107,13.0,0.0,0.0,0.1522,0.6537299999999999,0.5719299999999999,0.75954,0.14143,0.08189,0.0,0.0,4.6887,1.9353436553064836,S3-Ventilador M38,Motor: Activo en buen estado   Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Desde mantenimiento se va a dejar evolucionar el fallo para optimizar las órdenes lanzadas de predictivo.,2.0,1,1,-0.0656986213382883,0.998742684475831,V,True
2020-10-14 08:53:31.336,S3-M38,V-LA-V,7.5768,2.514886483955437,4.2046,0.9204117147284552,1.0851525425235218,0.3996968015925306,3.874662625977178,12.0,0.24149,0.29941,0.11802,0.84917,0.58212,0.29309,0.08855,0.0,0.0,0.0,4.6979,1.8087195657340869,S3-Ventilador M38,Motor: Activo en buen estado   Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Desde mantenimiento se va a dejar evolucionar el fallo para optimizar las órdenes lanzadas de predictivo.,2.0,1,1,-0.3665863211810786,0.9615980515723469,V,True
2020-10-14 08:53:42.495,S3-M38,V-LOA-H,3.844,1.078545845826267,3.8062,0.8445543402833273,0.8984635712185889,0.293215876807416,4.236343155057071,12.0,0.0,0.0,0.12727,0.16585,0.13639,0.51964,0.64974,0.13669,0.08424,0.0,3.6014,1.6490442964081955,S3-Ventilador M38,Motor: Activo en buen estado   Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Desde mantenimiento se va a dejar evolucionar el fallo para optimizar las órdenes lanzadas de predictivo.,2.0,1,1,0.08835639940523854,1.0893867476460979,V,True
2020-10-14 08:53:52.674,S3-M38,V-LOA-V,8.7362,2.963426646381641,3.5974,0.8795584510694308,0.968770330431882,0.0024338382052282,3.713367231628846,12.0,0.19921,0.0,0.0,0.56074,0.24295,0.60919,0.43004,0.0,0.0,0.0,3.6946,1.7514927401018257,S3-Ventilador M38,Motor: Activo en buen estado   Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Desde mantenimiento se va a dejar evolucionar el fallo para optimizar las órdenes lanzadas de predictivo.,2.0,1,1,0.06083571702397461,1.0492290303526735,V,True
2020-10-14 08:54:01.680,S3-M38,V-LOA-A,6.656,2.3241397604624123,1.8898,0.6319769831461922,0.4971245787517171,0.1120249859648856,3.801461606958359,6.0,0.0,0.0,0.0,0.09336,0.08991,0.42403,0.09978,0.0,0.0,0.0,1.777,0.8827161462296561,S3-Ventilador M38,Motor: Activo en buen estado   Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos. Desde mantenimiento se va a dejar evolucionar el fallo para optimizar las órdenes lanzadas de predictivo.,2.0,1,1,0.019859686994063708,1.0447698546344695,V,True
2020-10-14 08:54:20.005,S3-M39,M-LOA-H,11.594,4.968114632831901,0.48456,0.363776307508195,0.1619091622306953,0.4254784262607796,2.9927892487614605,1.0,0.10748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31001,0.1232556629742547,S3-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.08590831918505948,0.9104297150501977,M,True
2020-10-14 08:54:55.915,S3-M39,M-LA-V,11.317,5.033973262271313,1.3142,0.4883298538309716,0.3035401695515911,0.4808296946023174,4.3295752319748,3.0,0.0,0.29251,0.09099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353,0.4689699056674036,S3-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.003865686348821229,0.9114751388569812,M,True
2020-10-14 08:55:06.414,S3-M39,M-LA-A,11.502,5.105716304100748,0.45305,0.3583477897625913,0.154095064329445,0.5782512963686002,2.940068210305615,1.0,0.11167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24329,0.1090623038938596,S3-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.30992201303844513,0.9424494511817013,M,True
2020-10-14 08:55:16.215,S3-M39,V-LA-H,11.887,4.5332634054657,1.7343,0.6148660177035014,0.4717357138956087,0.0788780604420171,3.676422939611874,2.0,0.0,0.0,0.0,0.13267,0.29116,0.0,0.0,0.0,0.0,0.0,1.8206,0.7323647343562008,S3-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.14393602843180808,1.4207457363452112,V,True
2020-10-14 08:55:26.195,S3-M39,V-LA-V,16.314,5.915517666320924,2.3451,0.7849578488446948,0.7433570349081253,0.581961667375595,3.154742458702689,4.0,0.59231,0.0,0.0,0.32881,0.0,0.08185,0.0,0.0,0.0,0.0,1.5791,0.7176515789711586,S3-Ventilador M39,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.12659217877094975,1.057633020517781,V,True
2020-10-14 09:00:04.265,S3-M40,M-LOA-H,24.031,11.348603303447216,0.81229,0.4823630758701278,0.2805485343409183,0.6515239426455781,2.895363548800143,2.0,0.31187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41723,0.1690936628019024,S3-Ventilador Extracción M40,Motor: Activo en buen estado.  Ventilador: Activo en buen estado.,1.0,1,0,-0.08304924028627547,0.8952146100755443,M,True
