,machine,point,prediction,score,filename
66,S5-75-M2,M-LOA-H,class_b,97.3264217376709,20210407115130845_S5-75-M2_M-LOA-H.png
67,S5-75-M2,M-LA-A,class_b,96.08121514320374,20210407115209354_S5-75-M2_M-LA-A.png
68,S5-70-M1,M-LOA-H,class_b,67.04576015472412,20210407113005024_S5-70-M1_M-LOA-H.png
69,S5-63-M1,V-LOA-H,class_a,76.05928778648376,20210407120928564_S5-63-M1_V-LOA-H.png
70,S5-74-M2,M-LOA-H,class_b,98.23511838912964,20210407114738333_S5-74-M2_M-LOA-H.png
71,S5-75-M2,M-LA-H,class_b,95.91653347015381,20210407115152704_S5-75-M2_M-LA-H.png
72,S5-63-M1,M-LOA-H,class_b,62.67159581184387,20210407120801464_S5-63-M1_M-LOA-H.png
73,S5-63-M1,M-LA-V,class_a,74.39929246902466,20210407120830894_S5-63-M1_M-LA-V.png
74,S5-63-M1,V-LOA-V,class_a,65.30333161354065,20210407120938264_S5-63-M1_V-LOA-V.png
75,S5-63-M1,V-LA-H,class_a,71.57639265060425,20210407120854025_S5-63-M1_V-LA-H.png
76,S5-63-M1,V-LA-V,class_a,66.03095531463623,20210407120917814_S5-63-M1_V-LA-V.png
77,S5-63-M1,M-LA-A,class_a,68.73043775558472,20210407120839303_S5-63-M1_M-LA-A.png
78,S5-63-M1,M-LOA-V,class_a,82.10613131523132,20210407120811114_S5-63-M1_M-LOA-V.png
79,S5-63-M1,M-LA-H,class_b,57.75587558746338,20210407120821334_S5-63-M1_M-LA-H.png
80,S5-63-M1,V-LOA-A,class_a,67.25784540176392,20210407120950534_S5-63-M1_V-LOA-A.png
81,S5-74-M2,V-LA-V,class_b,97.79165387153625,20210407114838674_S5-74-M2_V-LA-V.png
82,S5-74-M2,V-LOA-A,class_b,98.63611459732056,20210407114911154_S5-74-M2_V-LOA-A.png
83,S5-74-M2,V-LA-H,class_b,98.49505424499512,20210407114829283_S5-74-M2_V-LA-H.png
84,S5-74-M2,M-LA-H,class_b,88.69438767433167,20210407114758074_S5-74-M2_M-LA-H.png
85,S5-74-M2,V-LOA-H,class_b,77.39036083221436,20210407114850264_S5-74-M2_V-LOA-H.png
86,S5-67-M2,V-LOA-A,class_a,58.009880781173706,20210407112222082_S5-67-M2_V-LOA-A.png
87,S5-67-M2,M-LA-A,class_a,69.19459700584412,20210407112130303_S5-67-M2_M-LA-A.png
88,S5-74-M2,M-LA-A,class_b,98.841792345047,20210407114818844_S5-74-M2_M-LA-A.png
89,S5-67-M2,V-LOA-V,class_a,56.29867911338806,20210407112210074_S5-67-M2_V-LOA-V.png
90,S5-74-M2,M-LOA-V,class_b,96.09764814376831,20210407114746804_S5-74-M2_M-LOA-V.png
91,S5-74-M2,M-LA-V,class_b,74.49544668197632,20210407114806944_S5-74-M2_M-LA-V.png
92,S5-74-M2,V-LOA-V,class_a,68.82554292678833,20210407114900454_S5-74-M2_V-LOA-V.png
93,S5-66-M1,V-LA-H,class_a,61.22729778289795,20210407111627734_S5-66-M1_V-LA-H.png
94,S5-66-M1,M-LA-V,class_a,78.09593081474304,20210407111555503_S5-66-M1_M-LA-V.png
95,S5-66-M1,V-LOA-H,class_a,75.84320306777954,20210407111648724_S5-66-M1_V-LOA-H.png
96,S5-67-M2,V-LOA-H,class_a,57.66398906707764,20210407112200115_S5-67-M2_V-LOA-H.png
97,S5-67-M2,M-LOA-H,class_b,89.75685834884644,20210407112055075_S5-67-M2_M-LOA-H.png
98,S5-67-M2,M-LA-H,class_b,69.77494359016418,20210407112113654_S5-67-M2_M-LA-H.png
99,S5-67-M2,M-LA-V,class_a,67.88846254348755,20210407112121734_S5-67-M2_M-LA-V.png
100,S5-67-M2,V-LA-H,class_b,50.97147226333618,20210407112139825_S5-67-M2_V-LA-H.png
101,S5-66-M1,M-LA-A,class_a,97.86060452461243,20210407111604284_S5-66-M1_M-LA-A.png
102,S5-67-M2,M-LOA-V,class_b,74.08531308174133,20210407112103834_S5-67-M2_M-LOA-V.png
103,S5-66-M1,M-LOA-V,class_a,79.66121435165405,20210407111533473_S5-66-M1_M-LOA-V.png
104,S5-67-M2,V-LA-V,class_b,85.59213876724243,20210407112149454_S5-67-M2_V-LA-V.png
105,S5-66-M1,V-LOA-A,class_a,76.86903476715088,20210407111711124_S5-66-M1_V-LOA-A.png
106,S5-66-M2,V-LA-H,class_b,76.04525089263916,20210407111812474_S5-66-M2_V-LA-H.png
107,S5-66-M2,V-LOA-H,class_a,52.230262756347656,20210407111834004_S5-66-M2_V-LOA-H.png
108,S5-66-M2,V-LOA-A,class_a,53.57658267021179,20210407111853614_S5-66-M2_V-LOA-A.png
109,S5-66-M1,V-LOA-V,class_a,62.920939922332764,20210407111700093_S5-66-M1_V-LOA-V.png
110,S5-66-M2,M-LA-A,class_a,96.91160917282104,20210407111802362_S5-66-M2_M-LA-A.png
111,S5-66-M2,V-LA-V,class_b,68.8107430934906,20210407111822663_S5-66-M2_V-LA-V.png
112,S5-66-M1,M-LOA-H,class_a,84.51822400093079,20210407111524094_S5-66-M1_M-LOA-H.png
113,S5-66-M2,M-LOA-H,class_a,94.55065727233887,20210407111726403_S5-66-M2_M-LOA-H.png
114,S5-66-M2,M-LA-V,class_a,69.20058727264404,20210407111754174_S5-66-M2_M-LA-V.png
115,S5-66-M2,M-LOA-V,class_a,95.78905701637268,20210407111735064_S5-66-M2_M-LOA-V.png
116,S5-66-M1,V-LA-V,class_b,55.01461625099182,20210407111637029_S5-66-M1_V-LA-V.png
117,S5-66-M1,M-LA-H,class_a,91.29204750061035,20210407111545924_S5-66-M1_M-LA-H.png
118,S5-66-M2,V-LOA-V,class_b,51.13901495933533,20210407111843843_S5-66-M2_V-LOA-V.png
119,S5-71-M1,M-LA-H,class_a,73.17810654640198,20210407113411414_S5-71-M1_M-LA-H.png
120,S5-71-M1,M-LA-A,class_b,54.8170268535614,20210407113429533_S5-71-M1_M-LA-A.png
121,S5-66-M2,M-LA-H,class_a,85.95524430274963,20210407111744855_S5-66-M2_M-LA-H.png
122,S5-71-M1,V-LOA-V,class_a,64.20182585716248,20210407113512294_S5-71-M1_V-LOA-V.png
123,S5-71-M1,V-LOA-A,class_a,72.02225923538208,20210407113520784_S5-71-M1_V-LOA-A.png
124,S5-71-M1,V-LOA-H,class_a,64.45892453193665,20210407113501754_S5-71-M1_V-LOA-H.png
125,S5-71-M1,V-LA-V,class_b,53.18419933319092,20210407113450424_S5-71-M1_V-LA-V.png
126,S5-67-M1,M-LA-H,class_a,72.1491813659668,20210407111927893_S5-67-M1_M-LA-H.png
127,S5-67-M1,V-LOA-V,class_a,67.05031394958496,20210407112028544_S5-67-M1_V-LOA-V.png
128,S5-71-M1,V-LA-H,class_a,59.91397500038147,20210407113439683_S5-71-M1_V-LA-H.png
129,S5-71-M1,M-LA-V,class_a,92.83822774887085,20210407113420864_S5-71-M1_M-LA-V.png
130,S5-71-M1,M-LOA-V,class_a,71.0049569606781,20210407113400773_S5-71-M1_M-LOA-V.png
131,S5-71-M1,M-LOA-H,class_a,50.623130798339844,20210407113352043_S5-71-M1_M-LOA-H.png
132,S5-67-M1,V-LOA-A,class_a,77.59219408035278,20210407112039783_S5-67-M1_V-LOA-A.png
133,S5-67-M1,M-LOA-H,class_b,67.12608933448792,20210407111907763_S5-67-M1_M-LOA-H.png
134,S5-67-M1,V-LOA-H,class_a,70.14915347099304,20210407112017184_S5-67-M1_V-LOA-H.png
135,S5-67-M1,V-LA-H,class_a,55.583471059799194,20210407111957354_S5-67-M1_V-LA-H.png
136,S5-71-M2,V-LA-H,class_b,51.59361958503723,20210407113624825_S5-71-M2_V-LA-H.png
137,S5-71-M2,V-LOA-V,class_b,67.8936779499054,20210407113654585_S5-71-M2_V-LOA-V.png
138,S5-71-M2,M-LA-H,class_a,51.69739127159119,20210407113557345_S5-71-M2_M-LA-H.png
139,S5-67-M1,V-LA-V,class_a,65.58156609535217,20210407112006254_S5-67-M1_V-LA-V.png
140,S5-71-M2,V-LOA-H,class_a,50.29272437095642,20210407113644334_S5-71-M2_V-LOA-H.png
141,S5-71-M2,M-LOA-H,class_b,51.171863079071045,20210407113536814_S5-71-M2_M-LOA-H.png
142,S5-71-M2,V-LOA-A,class_a,53.674668073654175,20210407113703255_S5-71-M2_V-LOA-A.png
143,S5-71-M2,M-LA-V,class_b,56.45507574081421,20210407113606044_S5-71-M2_M-LA-V.png
144,S5-67-M1,M-LA-V,class_a,64.85314965248108,20210407111937133_S5-67-M1_M-LA-V.png
145,S5-71-M2,M-LA-A,class_a,75.12664794921875,20210407113614048_S5-71-M2_M-LA-A.png
